image_path,label
/content/drive/My Drive/facial_expression_dataset/train/happy/13185.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/17415.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/32396.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/28608.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/22044.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/29231.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/surprise/19212.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/fear/35557.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/12455.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/27972.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/sad/6675.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/11482.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/17557.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/1885.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/17758.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/13247.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/5165.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/33412.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/surprise/33251.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/angry/22494.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/fear/13045.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/24873.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/15970.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/10165.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/angry/2201.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/fear/32201.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/6198.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/2020.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/779.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/19315.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/surprise/34898.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/20867.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/23745.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/15981.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/8462.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/disgust/18134.jpg,disgust
/content/drive/My Drive/facial_expression_dataset/train/surprise/19498.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/angry/18887.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/surprise/20774.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/sad/18597.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/3910.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/46.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/16128.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/fear/16166.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/15856.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/10621.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/7530.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/sad/29982.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/fear/9632.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/surprise/6653.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/disgust/18215.jpg,disgust
/content/drive/My Drive/facial_expression_dataset/train/happy/24381.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/22670.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/4890.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/5151.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/28454.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/27515.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/surprise/25852.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/fear/32053.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/33457.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/21058.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/1894.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/sad/8655.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/3532.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/19223.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/22535.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/15030.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/5508.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/21258.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/20319.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/26642.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/19354.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/30977.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/7501.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/17793.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/24310.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/23210.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/13650.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/32073.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/sad/31907.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/fear/34837.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/13158.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/angry/18899.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/12730.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/29679.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/19624.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/12706.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/7012.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/32676.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/11991.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/21327.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/angry/1242.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/27097.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/12538.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/27797.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/29755.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/35105.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/angry/9911.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/fear/30151.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/31093.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/22922.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/2376.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/10001.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/26628.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/27532.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/120.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/3822.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/12694.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/1488.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/1269.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/18087.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/34209.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/8236.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/29968.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/974.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/19645.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/8458.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/neutral/18401.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/24640.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/33434.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/17855.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/26306.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/27921.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/15448.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/3686.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/12800.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/6684.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/28218.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/19450.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/5756.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/34326.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/18571.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/11856.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/sad/28295.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/13246.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/surprise/17519.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/sad/1452.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/7141.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/25016.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/surprise/7543.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/angry/33681.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/28996.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/11237.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/35599.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/fear/11906.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/22747.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/7836.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/2366.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/surprise/17599.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/angry/11460.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/surprise/27396.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/surprise/30612.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/25575.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/31748.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/28500.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/16242.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/19261.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/34186.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/19041.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/9395.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/8743.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/6126.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/21958.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/17324.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/disgust/33784.jpg,disgust
/content/drive/My Drive/facial_expression_dataset/train/neutral/12436.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/25935.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/305.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/34456.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/9620.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/34776.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/17488.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/1268.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/neutral/29562.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/27858.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/5351.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/21465.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/33698.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/26883.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/16961.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/1356.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/19414.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/14409.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/28450.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/1393.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/10297.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/13388.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/598.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/7847.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/27247.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/35799.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/30267.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/25230.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/3453.jpg,fear
